"goal_id","player_id","is_plus"
"426","157","0"
"426","163","0"
"426","164","0"
"427","2","0"
"427","17","0"
"427","30","1"
"427","31","1"
"427","32","1"
"427","78","0"
"427","83","1"
"427","98","1"
"427","167","0"
"428","12","1"
"428","18","1"
"428","51","0"
"428","98","0"
"428","99","0"
"428","109","1"
"428","111","1"
"428","138","0"
"428","167","1"
"428","168","0"
"429","65","0"
"429","66","0"
"429","79","1"
"429","97","1"
"429","102","1"
"429","104","1"
"429","118","1"
"429","128","0"
"429","131","0"
"429","133","0"
"430","11","1"
"430","73","0"
"430","74","0"
"430","75","0"
"430","103","1"
"430","104","1"
"430","116","1"
"430","126","0"
"430","129","1"
"430","131","0"
"432","5","0"
"432","7","0"
"432","31","1"
"432","32","1"
"432","51","1"
"432","109","0"
"432","110","0"
"432","111","0"
"432","138","1"
"432","162","1"
"433","5","0"
"433","12","0"
"433","13","0"
"433","30","1"
"433","31","1"
"433","32","1"
"433","78","0"
"433","83","1"
"433","98","1"
"434","12","1"
"434","18","1"
"434","31","0"
"434","32","0"
"434","49","1"
"434","51","0"
"434","83","0"
"434","110","1"
"434","167","1"
"434","168","0"
"435","1","1"
"435","5","1"
"435","12","1"
"435","30","0"
"435","31","0"
"435","32","0"
"435","83","0"
"435","98","0"
"435","110","1"
"436","5","1"
"436","7","1"
"436","15","1"
"436","17","1"
"436","30","0"
"436","51","0"
"436","78","1"
"436","84","0"
"436","98","0"
"436","168","0"
"437","11","1"
"437","67","0"
"437","71","0"
"437","73","0"
"437","75","0"
"437","89","0"
"437","97","1"
"437","102","1"
"437","104","1"
"437","129","1"
"438","11","1"
"438","23","1"
"438","25","1"
"438","65","0"
"438","67","0"
"438","71","0"
"438","73","0"
"438","104","1"
"438","115","1"
"439","69","1"
"439","72","1"
"439","79","0"
"439","97","0"
"439","102","0"
"439","114","0"
"439","118","0"
"439","125","1"
"439","131","1"
"439","133","1"
"440","20","1"
"440","21","1"
"440","24","1"
"440","65","0"
"440","67","0"
"440","68","0"
"440","75","0"
"440","97","1"
"440","114","1"
"441","24","1"
"441","65","0"
"441","67","0"
"441","69","0"
"441","71","0"
"441","73","0"
"441","76","0"
"441","97","1"
"441","103","1"
"441","105","1"
"441","114","1"
"442","11","1"
"442","20","1"
"442","21","1"
"442","66","0"
"442","67","0"
"442","71","0"
"442","75","0"
"442","76","0"
"442","103","1"
"442","125","0"
"442","129","1"
"443","1","0"
"443","2","0"
"443","12","0"
"443","13","0"
"443","20","1"
"443","21","1"
"443","24","1"
"443","90","1"
"443","110","0"
"443","115","1"
"444","2","1"
"444","12","1"
"444","15","1"
"444","17","1"
"444","23","0"
"444","24","0"
"444","25","0"
"444","78","1"
"444","90","0"
"444","104","0"
"445","1","0"
"445","10","0"
"445","11","1"
"445","13","0"
"445","20","1"
"445","21","1"
"445","115","1"
"445","129","1"
"445","167","0"
"445","175","0"
"446","10","1"
"446","16","1"
"446","79","0"
"446","92","0"
"446","105","0"
"446","109","1"
"446","111","1"
"446","116","0"
"446","118","0"
"446","167","1"
"447","1","1"
"447","2","1"
"447","12","1"
"447","13","1"
"447","24","0"
"447","90","0"
"447","97","0"
"447","102","0"
"447","103","0"
"447","110","1"
"448","1","0"
"448","5","0"
"448","7","0"
"448","11","1"
"448","13","0"
"448","20","1"
"448","21","1"
"448","110","0"
"448","115","1"
"448","129","1"
"449","10","1"
"449","16","1"
"449","18","1"
"449","49","1"
"449","79","0"
"449","97","0"
"449","102","0"
"449","103","0"
"449","118","0"
"449","167","1"
"450","2","0"
"450","11","1"
"450","12","0"
"450","15","0"
"450","17","0"
"450","20","1"
"450","21","1"
"450","78","0"
"450","115","1"
"450","129","1"
"451","5","0"
"451","7","0"
"451","11","1"
"451","16","0"
"451","18","0"
"451","49","0"
"451","90","1"
"451","97","1"
"451","102","1"
"451","103","1"
"453","5","0"
"453","7","0"
"453","11","1"
"453","16","0"
"453","18","0"
"453","20","1"
"453","49","0"
"453","97","1"
"453","109","0"
"453","116","1"
"453","129","1"
"454","5","0"
"454","7","0"
"454","15","0"
"454","17","0"
"454","20","1"
"454","21","1"
"454","24","1"
"454","78","0"
"454","90","1"
"454","115","1"
"455","5","0"
"455","7","0"
"455","16","0"
"455","23","1"
"455","49","0"
"455","79","1"
"455","92","1"
"455","105","1"
"455","110","0"
"455","118","1"
"456","5","1"
"456","11","0"
"456","15","1"
"456","16","1"
"456","23","0"
"456","78","1"
"456","102","0"
"456","103","0"
"456","129","0"
"456","167","1"
"457","2","0"
"457","12","0"
"457","13","0"
"457","15","0"
"457","20","1"
"457","21","1"
"457","24","1"
"457","78","0"
"457","90","1"
"457","115","1"
"458","12","0"
"458","13","0"
"458","18","0"
"458","23","1"
"458","24","1"
"458","25","1"
"458","78","0"
"458","111","0"
"458","118","1"
"459","7","1"
"459","11","0"
"459","15","1"
"459","17","1"
"459","20","0"
"459","21","0"
"459","78","1"
"459","115","0"
"459","129","0"
"459","167","1"
"460","8","0"
"460","10","0"
"460","11","1"
"460","13","0"
"460","49","0"
"460","92","1"
"460","97","1"
"460","105","1"
"460","129","1"
"460","167","0"
"461","2","0"
"461","8","0"
"461","11","1"
"461","18","0"
"461","20","1"
"461","21","1"
"461","49","0"
"461","115","1"
"461","129","1"
"461","167","0"
"462","12","0"
"462","13","0"
"462","15","0"
"462","20","1"
"462","21","1"
"462","24","1"
"462","78","0"
"462","90","1"
"462","109","0"
"462","110","0"
"462","115","1"
"463","2","1"
"463","5","1"
"463","13","1"
"463","15","1"
"463","31","0"
"463","32","0"
"463","99","0"
"463","163","0"
"463","181","1"
"463","201","0"
"464","24","1"
"464","65","0"
"464","89","0"
"464","97","1"
"464","102","1"
"464","104","1"
"464","131","0"
"464","187","1"
"464","207","0"
"464","210","0"
"466","8","0"
"466","12","0"
"466","17","0"
"466","39","1"
"466","78","0"
"466","98","1"
"466","99","1"
"466","114","1"
"466","165","0"
"466","202","1"
"467","11","1"
"467","89","0"
"467","92","1"
"467","128","0"
"467","129","1"
"467","132","0"
"467","191","1"
"467","192","1"
"467","210","0"
"467","232","0"
"468","23","1"
"468","24","1"
"468","66","0"
"468","128","0"
"468","131","0"
"468","187","1"
"468","189","1"
"468","192","1"
"468","207","0"
"468","214","0"
"469","65","1"
"469","66","1"
"469","79","0"
"469","89","1"
"469","102","0"
"469","128","1"
"469","188","0"
"469","194","0"
"469","195","0"
"469","232","1"
"470","5","1"
"470","13","1"
"470","27","1"
"470","49","1"
"470","81","0"
"470","99","0"
"470","116","0"
"470","156","0"
"470","163","0"
"470","165","1"
"471","2","1"
"471","16","1"
"471","26","0"
"471","39","0"
"471","78","1"
"471","84","0"
"471","156","0"
"471","167","1"
"471","183","1"
"471","199","0"
"471","200","0"
"472","4","1"
"472","5","0"
"472","9","0"
"472","49","0"
"472","62","1"
"472","108","1"
"472","110","0"
"472","118","0"
"472","142","1"
"472","225","1"
"473","2","1"
"473","49","1"
"473","50","0"
"473","58","0"
"473","88","0"
"473","110","1"
"473","161","0"
"473","167","1"
"473","175","1"
"473","215","0"
"474","2","0"
"474","8","0"
"474","16","0"
"474","58","1"
"474","78","0"
"474","88","1"
"474","161","1"
"474","167","0"
"474","219","1"
"474","226","1"
"475","20","1"
"475","115","1"
"475","146","0"
"475","147","0"
"475","148","0"
"475","150","0"
"475","169","1"
"475","188","1"
"475","195","1"
"476","38","1"
"476","40","1"
"476","79","0"
"476","90","0"
"476","102","0"
"476","104","0"
"476","150","1"
"476","194","0"
"476","206","1"
"476","227","1"
"477","27","0"
"477","53","1"
"477","118","0"
"477","180","0"
"477","181","0"
"477","183","0"
"477","219","1"
"477","221","1"
"477","224","1"
"477","226","1"
"478","2","0"
"478","5","0"
"478","53","1"
"478","110","0"
"478","167","0"
"478","185","0"
"478","219","1"
"478","221","1"
"478","224","1"
"478","226","1"
"479","34","0"
"479","36","0"
"479","47","0"
"479","79","1"
"479","90","1"
"479","91","1"
"479","97","1"
"479","192","1"
"479","205","0"
"479","229","0"
"480","20","0"
"480","33","1"
"480","38","1"
"480","40","1"
"480","92","0"
"480","129","0"
"480","162","1"
"480","187","0"
"480","191","0"
"480","227","1"
"481","47","1"
"481","79","0"
"481","90","0"
"481","92","0"
"481","169","0"
"481","189","0"
"481","204","1"
"481","206","1"
"481","227","1"
"481","229","1"
"482","17","0"
"482","18","0"
"482","50","1"
"482","72","1"
"482","101","1"
"482","118","0"
"482","167","0"
"482","183","0"
"482","220","1"
"482","226","1"
"483","2","0"
"483","5","0"
"483","8","0"
"483","88","1"
"483","161","1"
"483","181","0"
"483","215","1"
"483","219","1"
"484","40","0"
"484","44","0"
"484","91","1"
"484","97","1"
"484","129","1"
"484","187","1"
"484","192","1"
"484","206","0"
"484","227","0"
"484","230","0"
"485","34","0"
"485","36","0"
"485","47","0"
"485","104","1"
"485","129","1"
"485","188","1"
"485","190","1"
"486","30","1"
"486","58","0"
"486","60","0"
"486","88","0"
"486","99","1"
"486","138","1"
"486","161","0"
"486","198","1"
"486","200","1"
"486","226","0"
"487","4","0"
"487","60","0"
"487","72","0"
"487","81","1"
"487","99","1"
"487","101","0"
"487","116","1"
"487","156","1"
"487","163","1"
"487","219","0"
"488","26","0"
"488","31","0"
"488","51","0"
"488","52","1"
"488","72","1"
"488","201","0"
"488","202","0"
"488","223","1"
"488","224","1"
"488","225","1"
"489","34","1"
"489","63","0"
"489","74","0"
"489","87","1"
"489","125","0"
"489","205","1"
"489","207","0"
"489","209","0"
"489","229","1"
"490","30","1"
"490","31","1"
"490","51","1"
"490","60","0"
"490","98","1"
"490","101","0"
"490","200","1"
"490","220","0"
"490","223","0"
"491","30","0"
"491","57","1"
"491","60","1"
"491","72","1"
"491","84","0"
"491","138","0"
"491","198","0"
"491","203","0"
"491","217","1"
"491","219","1"
"492","37","1"
"492","68","0"
"492","73","0"
"492","125","0"
"492","206","1"
"492","207","0"
"492","214","0"
"492","227","1"
"492","229","1"
"492","231","1"
"493","34","1"
"493","42","1"
"493","47","1"
"493","66","0"
"493","74","0"
"493","87","1"
"493","205","1"
"493","213","0"
"493","232","0"
"494","38","1"
"494","45","1"
"494","66","0"
"494","87","1"
"494","131","0"
"494","132","0"
"494","147","1"
"494","206","1"
"494","212","0"
"494","213","0"
"495","34","0"
"495","40","0"
"495","47","0"
"495","73","1"
"495","76","1"
"495","131","1"
"495","132","1"
"495","205","0"
"495","214","1"
"495","229","0"
"496","45","0"
"496","68","1"
"496","73","1"
"496","86","1"
"496","87","0"
"496","125","1"
"496","147","0"
"496","150","0"
"496","232","1"
"497","51","0"
"497","52","1"
"497","58","1"
"497","81","0"
"497","88","1"
"497","116","0"
"497","156","0"
"497","161","1"
"497","202","0"
"497","226","1"
"498","4","0"
"498","26","1"
"498","30","1"
"498","60","0"
"498","84","1"
"498","101","0"
"498","138","1"
"498","163","1"
"498","219","0"
"498","220","0"
"499","39","1"
"499","52","0"
"499","58","0"
"499","81","1"
"499","98","1"
"499","99","1"
"499","161","0"
"499","203","1"
"499","223","0"
"499","224","0"
"500","30","1"
"500","52","0"
"500","58","0"
"500","60","0"
"500","72","0"
"500","81","1"
"500","84","1"
"500","88","0"
"500","156","1"
"500","199","1"
"500","224","0"
"501","34","1"
"501","38","1"
"501","40","1"
"501","46","1"
"501","63","0"
"501","68","0"
"501","89","0"
"501","205","1"
"501","209","0"
"501","232","0"
"502","12","1"
"502","13","1"
"502","15","1"
"502","67","0"
"502","71","0"
"502","125","0"
"502","180","1"
"502","181","1"
"502","214","0"
"503","12","0"
"503","13","0"
"503","15","0"
"503","67","1"
"503","71","1"
"503","75","1"
"503","180","0"
"503","181","0"
"503","232","1"
"504","5","0"
"504","15","0"
"504","63","1"
"504","65","1"
"504","67","1"
"504","75","1"
"504","89","1"
"504","167","0"
"504","181","0"
"505","12","0"
"505","13","0"
"505","15","0"
"505","67","1"
"505","71","1"
"505","73","1"
"505","76","1"
"505","78","0"
"505","125","1"
"505","180","0"
"505","181","0"
"506","30","0"
"506","50","1"
"506","51","0"
"506","53","1"
"506","99","0"
"506","114","0"
"506","198","0"
"506","219","1"
"506","221","1"
"506","224","1"
"507","30","0"
"507","31","0"
"507","32","0"
"507","57","1"
"507","62","1"
"507","84","0"
"507","101","1"
"507","200","0"
"507","223","1"
"507","224","1"
"508","39","1"
"508","51","1"
"508","53","0"
"508","56","0"
"508","60","0"
"508","84","1"
"508","114","1"
"508","138","1"
"508","221","0"
"508","224","0"
"509","30","1"
"509","31","1"
"509","32","1"
"509","61","0"
"509","62","0"
"509","83","1"
"509","98","1"
"509","161","0"
"509","223","0"
"510","30","0"
"510","51","0"
"510","56","1"
"510","57","1"
"510","62","1"
"510","83","0"
"510","88","1"
"510","138","0"
"510","161","1"
"511","26","1"
"511","50","0"
"511","101","0"
"511","114","1"
"511","196","1"
"511","198","1"
"511","201","1"
"511","219","0"
"511","224","0"
"512","23","1"
"512","24","1"
"512","25","1"
"512","34","0"
"512","36","0"
"512","44","0"
"512","87","0"
"512","90","1"
"512","189","1"
"512","205","0"
"513","11","1"
"513","20","1"
"513","21","1"
"513","35","0"
"513","47","0"
"513","115","1"
"513","149","0"
"513","169","1"
"513","206","0"
"513","229","0"
"514","11","0"
"514","34","1"
"514","36","1"
"514","42","1"
"514","44","1"
"514","104","0"
"514","169","0"
"514","190","0"
"514","205","1"
"515","11","0"
"515","40","1"
"515","47","1"
"515","97","0"
"515","102","0"
"515","149","1"
"515","169","0"
"515","192","0"
"515","227","1"
"515","229","1"
"516","23","0"
"516","25","0"
"516","34","1"
"516","36","1"
"516","47","1"
"516","79","0"
"516","169","0"
"516","189","0"
"516","205","1"
"516","229","1"
"517","11","1"
"517","42","0"
"517","47","0"
"517","104","1"
"517","169","1"
"517","190","1"
"517","195","1"
"517","206","0"
"517","230","0"
"517","231","0"
"518","20","0"
"518","21","0"
"518","24","0"
"518","34","1"
"518","44","1"
"518","205","1"
"519","4","1"
"519","62","1"
"519","74","0"
"519","101","1"
"519","125","0"
"519","128","0"
"519","207","0"
"519","214","0"
"519","220","1"
"519","223","1"
"520","53","0"
"520","62","0"
"520","63","1"
"520","65","1"
"520","67","1"
"520","75","1"
"520","89","1"
"520","221","0"
"520","223","0"
"521","50","0"
"521","57","0"
"521","72","0"
"521","74","1"
"521","75","1"
"521","142","0"
"521","207","1"
"521","209","1"
"521","210","1"
"521","219","0"
"522","56","1"
"522","60","1"
"522","61","1"
"522","67","0"
"522","71","0"
"522","73","0"
"522","76","0"
"522","88","1"
"522","161","1"
"523","61","1"
"523","62","1"
"523","66","0"
"523","71","0"
"523","74","0"
"523","88","1"
"523","125","0"
"523","161","1"
"523","214","0"
"523","223","1"
"524","30","0"
"524","34","1"
"524","36","1"
"524","87","1"
"524","114","0"
"524","196","0"
"524","198","0"
"524","200","0"
"524","205","1"
"524","230","1"
"525","30","1"
"525","40","0"
"525","42","0"
"525","87","0"
"525","114","1"
"525","196","1"
"525","198","1"
"525","200","1"
"525","230","0"
"525","231","0"
"526","11","1"
"526","18","0"
"526","20","1"
"526","21","1"
"526","110","0"
"526","115","1"
"526","129","1"
"526","167","0"
"526","183","0"
"526","185","0"
"527","1","1"
"527","2","1"
"527","5","1"
"527","11","0"
"527","13","1"
"527","20","0"
"527","23","0"
"527","25","0"
"527","129","0"
"527","181","1"
"528","26","0"
"528","30","0"
"528","34","1"
"528","37","1"
"528","87","1"
"528","99","0"
"528","201","0"
"528","203","0"
"528","205","1"
"528","230","1"
"529","2","0"
"529","5","0"
"529","8","0"
"529","11","1"
"529","16","0"
"529","49","0"
"529","104","1"
"529","115","1"
"529","129","1"
"529","195","1"
"530","30","0"
"530","31","0"
"530","32","0"
"530","35","1"
"530","83","0"
"530","114","0"
"530","196","0"
"530","206","1"
"530","227","1"
"530","230","1"
"531","34","1"
"531","36","1"
"531","42","1"
"531","47","1"
"531","84","0"
"531","114","0"
"531","116","0"
"531","199","0"
"531","205","1"
"532","26","1"
"532","31","1"
"532","53","0"
"532","57","0"
"532","58","0"
"532","62","0"
"532","83","1"
"532","84","1"
"532","223","0"
"533","4","1"
"533","26","0"
"533","50","1"
"533","58","1"
"533","61","1"
"533","157","0"
"533","196","0"
"533","200","0"
"533","201","0"
"533","219","1"
"534","26","1"
"534","39","1"
"534","51","1"
"534","56","0"
"534","57","0"
"534","58","0"
"534","72","0"
"534","138","1"
"534","203","1"
"534","220","0"
"535","11","1"
"535","67","0"
"535","71","0"
"535","73","0"
"535","75","0"
"535","97","1"
"535","102","1"
"535","169","1"
"535","190","1"
"535","209","0"
"536","21","0"
"536","65","1"
"536","74","1"
"536","76","1"
"536","90","0"
"536","129","0"
"536","189","0"
"536","191","0"
"536","210","1"
"536","232","1"
"537","11","1"
"537","21","1"
"537","24","1"
"537","65","0"
"537","67","0"
"537","128","0"
"537","190","1"
"537","195","1"
"537","232","0"
"538","21","0"
"538","63","1"
"538","67","1"
"538","71","1"
"538","89","1"
"538","90","0"
"538","91","0"
"538","125","1"
"538","129","0"
"538","189","0"
"539","11","0"
"539","63","1"
"539","67","1"
"539","71","1"
"539","89","1"
"539","97","0"
"539","102","0"
"539","125","1"
"539","169","0"
"539","190","0"
"540","11","1"
"540","21","1"
"540","63","0"
"540","67","0"
"540","71","0"
"540","75","0"
"540","90","1"
"540","91","1"
"540","125","0"
"540","189","1"
"541","21","1"
"541","67","0"
"541","71","0"
"541","73","0"
"541","75","0"
"541","91","1"
"541","169","1"
"541","188","1"
"541","189","1"
"541","209","0"
"542","20","1"
"542","23","1"
"542","67","0"
"542","71","0"
"542","73","0"
"542","75","0"
"542","90","1"
"542","115","1"
"542","129","1"
"542","209","0"
"542","210","0"
"543","11","1"
"543","20","1"
"543","23","1"
"543","63","0"
"543","67","0"
"543","68","0"
"543","75","0"
"543","89","0"
"543","115","1"
"543","169","1"
"543","209","0"
"544","12","1"
"544","17","1"
"544","40","0"
"544","42","0"
"544","47","0"
"544","78","1"
"544","180","1"
"544","181","1"
"544","229","0"
"544","231","0"
"545","1","0"
"545","12","0"
"545","13","0"
"545","34","1"
"545","40","1"
"545","47","1"
"545","180","0"
"545","181","0"
"545","205","1"
"545","229","1"
"546","1","1"
"546","13","1"
"546","35","0"
"546","78","1"
"546","180","1"
"546","181","1"
"546","227","0"
"546","230","0"
"547","2","0"
"547","5","0"
"547","34","1"
"547","36","1"
"547","42","1"
"547","47","1"
"547","78","0"
"547","183","0"
"547","205","1"
"548","2","1"
"548","12","1"
"548","13","1"
"548","34","0"
"548","37","0"
"548","38","0"
"548","78","1"
"548","87","0"
"548","110","1"
"548","205","0"
"549","12","1"
"549","17","1"
"549","36","0"
"549","42","0"
"549","78","1"
"549","87","0"
"549","180","1"
"549","183","1"
"549","230","0"
"549","231","0"
"550","5","1"
"550","8","1"
"550","16","1"
"550","49","1"
"550","50","0"
"550","58","0"
"550","142","0"
"550","167","1"
"550","219","0"
"550","221","0"
"551","4","1"
"551","15","0"
"551","17","0"
"551","56","1"
"551","58","1"
"551","60","1"
"551","78","0"
"551","118","0"
"551","167","0"
"551","224","1"
"552","5","1"
"552","18","1"
"552","53","0"
"552","56","0"
"552","60","0"
"552","110","1"
"552","118","1"
"552","142","0"
"552","183","1"
"552","221","0"
"553","2","0"
"553","4","1"
"553","8","0"
"553","16","0"
"553","49","0"
"553","58","1"
"553","62","1"
"553","185","0"
"553","223","1"
"553","224","1"
"554","1","1"
"554","5","1"
"554","13","1"
"554","50","0"
"554","52","0"
"554","61","0"
"554","88","0"
"554","118","1"
"554","161","0"
"554","181","1"
"555","34","1"
"555","47","1"
"555","65","0"
"555","74","0"
"555","89","0"
"555","205","1"
"555","207","0"
"555","210","0"
"555","230","1"
"555","231","1"
"556","33","1"
"556","35","1"
"556","47","1"
"556","65","0"
"556","76","0"
"556","128","0"
"556","204","1"
"556","207","0"
"556","229","1"
"556","232","0"
"557","34","1"
"557","36","1"
"557","42","1"
"557","47","1"
"557","67","0"
"557","71","0"
"557","128","0"
"557","205","1"
"557","214","0"
"557","229","1"
"558","37","1"
"558","71","0"
"558","75","0"
"558","87","1"
"558","89","0"
"558","206","1"
"558","227","1"
"558","229","1"
"559","33","0"
"559","35","0"
"559","67","1"
"559","71","1"
"559","86","1"
"559","87","0"
"559","89","1"
"559","204","0"
"559","210","1"
"559","230","0"
"560","42","0"
"560","47","0"
"560","68","1"
"560","73","1"
"560","74","1"
"560","86","1"
"560","89","1"
"560","150","0"
"560","205","0"
"560","231","0"
"561","4","1"
"561","20","0"
"561","23","0"
"561","25","0"
"561","56","1"
"561","60","1"
"561","90","0"
"561","161","1"
"561","169","0"
"561","221","1"
"562","20","1"
"562","23","1"
"562","50","0"
"562","58","0"
"562","88","0"
"562","90","1"
"562","115","1"
"562","169","1"
"562","219","0"
"562","224","0"
"564","11","1"
"564","20","1"
"564","23","1"
"564","24","1"
"564","56","0"
"564","60","0"
"564","115","1"
"564","142","0"
"564","220","0"
"565","21","1"
"565","25","1"
"565","53","0"
"565","56","0"
"565","62","0"
"565","169","1"
"565","189","1"
"565","195","1"
"565","220","0"
"566","4","1"
"566","21","0"
"566","25","0"
"566","56","1"
"566","60","1"
"566","129","0"
"566","161","1"
"566","169","0"
"566","189","0"
"566","221","1"
"567","21","1"
"567","50","0"
"567","56","0"
"567","72","0"
"567","91","1"
"567","169","1"
"567","188","1"
"567","189","1"
"567","220","0"
"567","224","0"
"568","20","1"
"568","23","1"
"568","25","1"
"568","58","0"
"568","62","0"
"568","72","0"
"568","88","0"
"568","90","1"
"568","161","0"
"568","169","1"
"568","223","0"
"569","30","0"
"569","51","0"
"569","65","1"
"569","86","1"
"569","99","0"
"569","114","0"
"569","201","0"
"569","207","1"
"569","210","1"
"569","232","1"
"570","30","0"
"570","67","1"
"570","71","1"
"570","75","1"
"570","86","1"
"570","89","1"
"570","98","0"
"570","196","0"
"570","200","0"
"570","201","0"
"571","66","0"
"571","67","0"
"571","71","0"
"571","83","1"
"571","84","1"
"571","114","1"
"571","116","1"
"571","125","0"
"571","157","1"
"571","213","0"
"572","39","1"
"572","51","1"
"572","66","0"
"572","68","0"
"572","74","0"
"572","98","1"
"572","125","0"
"572","128","0"
"572","138","1"
"572","200","1"
"573","31","0"
"573","32","0"
"573","51","0"
"573","67","1"
"573","71","1"
"573","73","1"
"573","76","1"
"573","198","0"
"573","200","0"
"573","209","1"
"574","30","1"
"574","65","0"
"574","68","0"
"574","74","0"
"574","83","1"
"574","84","1"
"574","86","0"
"574","114","1"
"574","201","1"
"574","210","0"
"575","31","1"
"575","32","1"
"575","71","0"
"575","73","0"
"575","76","0"
"575","83","1"
"576","20","1"
"576","23","1"
"576","36","0"
"576","40","0"
"576","42","0"
"576","79","1"
"576","87","0"
"576","115","1"
"576","129","1"
"576","230","0"
"577","20","1"
"577","24","1"
"577","34","0"
"577","87","0"
"577","97","1"
"577","115","1"
"577","188","1"
"577","205","0"
"577","230","0"
"577","231","0"
"578","37","1"
"578","38","1"
"578","79","0"
"578","97","0"
"578","102","0"
"578","104","0"
"578","129","0"
"578","206","1"
"578","227","1"
"578","229","1"
"579","21","1"
"579","25","1"
"579","40","0"
"579","42","0"
"579","87","0"
"579","169","1"
"579","189","1"
"579","192","1"
"579","230","0"
"580","21","0"
"580","24","0"
"580","25","0"
"580","37","1"
"580","87","1"
"580","188","0"
"580","192","0"
"580","206","1"
"580","227","1"
"580","229","1"
"581","20","0"
"581","23","0"
"581","34","1"
"581","87","1"
"581","90","0"
"581","115","0"
"581","169","0"
"581","205","1"
"581","230","1"
"581","231","1"
"582","1","0"
"582","2","0"
"582","12","0"
"582","63","1"
"582","67","1"
"582","73","1"
"582","76","1"
"582","110","0"
"582","210","1"
"583","8","0"
"583","16","0"
"583","49","0"
"583","63","1"
"583","75","1"
"583","89","1"
"583","118","0"
"583","132","1"
"583","167","0"
"583","207","1"
"584","8","1"
"584","15","1"
"584","18","1"
"584","49","1"
"584","68","0"
"584","74","0"
"584","75","0"
"584","167","1"
"584","209","0"
"585","8","0"
"585","12","0"
"585","16","0"
"585","49","0"
"585","65","1"
"585","68","1"
"585","74","1"
"585","86","1"
"585","180","0"
"585","210","1"
"586","5","0"
"586","15","0"
"586","49","0"
"586","65","1"
"586","68","1"
"586","74","1"
"586","86","1"
"586","110","0"
"586","181","0"
"586","185","0"
"586","210","1"
"587","12","1"
"587","13","1"
"587","66","0"
"587","67","0"
"587","71","0"
"587","76","0"
"587","78","1"
"587","180","1"
"587","181","1"
"588","21","1"
"588","26","0"
"588","79","1"
"588","115","1"
"588","116","0"
"588","157","0"
"588","169","1"
"588","189","1"
"588","196","0"
"588","203","0"
"589","24","0"
"589","26","1"
"589","83","1"
"589","97","0"
"589","99","1"
"589","102","0"
"589","116","1"
"589","157","1"
"589","188","0"
"589","192","0"
"590","21","0"
"590","39","1"
"590","83","1"
"590","98","1"
"590","99","1"
"590","115","0"
"590","138","1"
"590","169","0"
"590","187","0"
"590","189","0"
"591","24","1"
"591","26","0"
"591","97","1"
"591","102","1"
"591","116","0"
"591","157","0"
"591","188","1"
"591","192","1"
"591","196","0"
"591","203","0"
"592","21","0"
"592","24","0"
"592","31","1"
"592","32","1"
"592","79","0"
"592","115","0"
"592","189","0"
"592","196","1"
"592","198","1"
"592","203","1"
"594","37","0"
"594","53","1"
"594","58","1"
"594","62","1"
"594","87","0"
"594","88","1"
"594","206","0"
"594","223","1"
"594","227","0"
"594","230","0"
"595","4","1"
"595","38","0"
"595","50","1"
"595","149","0"
"595","161","1"
"595","221","1"
"595","223","1"
"595","227","0"
"595","230","0"
"595","231","0"
"596","34","0"
"596","38","0"
"596","50","1"
"596","53","1"
"596","58","1"
"596","88","1"
"596","205","0"
"596","219","1"
"596","229","0"
"596","231","0"
"597","34","1"
"597","47","1"
"597","53","0"
"597","56","0"
"597","58","0"
"597","60","0"
"597","88","0"
"597","205","1"
"597","206","1"
"597","229","1"
"598","1","0"
"598","5","0"
"598","15","0"
"598","16","0"
"598","26","1"
"598","84","1"
"598","99","1"
"598","116","1"
"598","157","1"
"598","180","0"
"599","5","1"
"599","12","1"
"599","13","1"
"599","30","0"
"599","32","0"
"599","78","1"
"599","84","0"
"599","138","0"
"599","181","1"
"599","200","0"
"600","8","0"
"600","15","0"
"600","18","0"
"600","26","1"
"600","30","1"
"600","49","0"
"600","83","1"
"600","99","1"
"600","167","0"
"601","5","0"
"601","13","0"
"601","39","1"
"601","78","0"
"601","98","1"
"601","138","1"
"601","180","0"
"601","181","0"
"601","196","1"
"601","203","1"
"602","57","1"
"602","65","0"
"602","68","0"
"602","74","0"
"602","86","0"
"602","125","1"
"602","210","0"
"602","219","1"
"602","223","1"
"602","224","1"
"604","50","0"
"604","56","1"
"604","58","0"
"604","63","1"
"604","75","1"
"604","88","0"
"604","89","1"
"604","209","1"
"604","219","0"
"605","56","0"
"605","60","1"
"605","61","0"
"605","67","0"
"605","71","1"
"605","72","1"
"605","73","0"
"605","76","0"
"605","142","1"
"605","220","1"
"606","5","0"
"606","49","0"
"606","90","1"
"606","102","1"
"606","110","0"
"606","129","1"
"606","175","0"
"606","180","0"
"606","190","1"
"606","191","1"
"607","12","0"
"607","13","0"
"607","24","1"
"607","78","0"
"607","91","1"
"607","104","1"
"607","181","0"
"607","185","0"
"607","188","1"
"607","189","1"
"608","12","1"
"608","13","1"
"608","78","1"
"608","129","0"
"608","169","0"
"608","181","1"
"608","185","1"
"608","189","0"
"608","192","0"
"608","194","0"
"609","5","0"
"609","15","0"
"609","104","1"
"609","169","1"
"609","183","0"
"609","185","0"
"609","189","1"
"609","190","1"
"609","192","1"
"610","12","1"
"610","13","1"
"610","78","1"
"610","90","0"
"610","104","0"
"610","110","1"
"610","169","0"
"610","181","1"
"610","190","0"
"611","13","1"
"611","20","0"
"611","23","0"
"611","24","0"
"611","78","1"
